mes_inicio,provincia_origen,provincia_destino,viajes,viajeros,edicion
2022-10,La Rioja,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",9,16,previaje 3
2022-10,Mendoza,Buenos Aires,1097,2077,previaje 3
2022-10,Mendoza,Catamarca,26,56,previaje 3
2022-10,Mendoza,Chaco,6,7,previaje 3
2022-10,Mendoza,Chubut,515,764,previaje 3
2022-10,Mendoza,Ciudad Autónoma de Buenos Aires,2276,4326,previaje 3
2022-10,Mendoza,Córdoba,411,863,previaje 3
2022-10,Mendoza,Corrientes,32,71,previaje 3
2022-10,Mendoza,Entre Ríos,67,103,previaje 3
2022-10,Mendoza,Formosa,16,16,previaje 3
2022-10,Mendoza,Jujuy,93,240,previaje 3
2022-10,Mendoza,La Pampa,9,25,previaje 3
2022-10,Mendoza,La Rioja,36,81,previaje 3
2022-10,Mendoza,Mendoza,486,1144,previaje 3
2022-10,Mendoza,Misiones,540,1082,previaje 3
2022-10,Mendoza,Neuquén,190,361,previaje 3
2022-10,Mendoza,Río Negro,509,935,previaje 3
2022-10,Mendoza,Salta,539,1042,previaje 3
2022-10,Mendoza,San Juan,28,61,previaje 3
2022-10,Mendoza,San Luis,279,615,previaje 3
2022-10,Mendoza,Santa Cruz,217,403,previaje 3
2022-10,Mendoza,Santa Fe,52,86,previaje 3
2022-10,Mendoza,Santiago del Estero,66,123,previaje 3
2022-10,Mendoza,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",196,306,previaje 3
2022-10,Mendoza,Tucumán,47,108,previaje 3
2022-10,Misiones,Buenos Aires,128,234,previaje 3
2022-10,Misiones,Catamarca,10,17,previaje 3
2022-10,Misiones,Chubut,128,175,previaje 3
2022-10,Misiones,Ciudad Autónoma de Buenos Aires,333,581,previaje 3
2022-10,Misiones,Córdoba,373,473,previaje 3
2022-10,Misiones,Corrientes,39,79,previaje 3
2022-10,Misiones,Entre Ríos,51,90,previaje 3
2022-10,Misiones,Jujuy,20,31,previaje 3
2022-10,Misiones,La Pampa,9,22,previaje 3
2022-10,Misiones,La Rioja,10,19,previaje 3
2022-10,Misiones,Mendoza,49,110,previaje 3
2022-10,Misiones,Misiones,118,303,previaje 3
2022-10,Misiones,Neuquén,36,53,previaje 3
2022-10,Misiones,Río Negro,188,258,previaje 3
2022-10,Misiones,Salta,86,187,previaje 3
2022-10,Misiones,San Juan,14,21,previaje 3
2022-10,Misiones,San Luis,32,34,previaje 3
2022-10,Misiones,Santa Cruz,80,117,previaje 3
2022-10,Misiones,Santa Fe,19,32,previaje 3
2022-10,Misiones,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",159,204,previaje 3
2022-10,Misiones,Tucumán,36,56,previaje 3
2022-10,Neuquén,Buenos Aires,325,619,previaje 3
2022-10,Neuquén,Catamarca,4,6,previaje 3
2022-10,Neuquén,Chaco,5,9,previaje 3
2022-10,Neuquén,Chubut,136,382,previaje 3
2022-10,Neuquén,Ciudad Autónoma de Buenos Aires,760,1369,previaje 3
2022-10,Neuquén,Córdoba,174,285,previaje 3
2022-10,Neuquén,Corrientes,56,79,previaje 3
2022-10,Neuquén,Entre Ríos,24,53,previaje 3
2022-10,Neuquén,Jujuy,98,177,previaje 3
2022-10,Neuquén,La Rioja,4,14,previaje 3
2022-10,Neuquén,Mendoza,97,218,previaje 3
2022-10,Neuquén,Misiones,145,325,previaje 3
2022-10,Neuquén,Neuquén,197,447,previaje 3
2022-10,Neuquén,Río Negro,175,419,previaje 3
2022-10,Neuquén,Salta,341,611,previaje 3
2022-10,Neuquén,San Juan,7,19,previaje 3
2022-10,Neuquén,San Luis,11,26,previaje 3
2022-10,Neuquén,Santa Cruz,61,142,previaje 3
2022-10,Neuquén,Santa Fe,34,55,previaje 3
2022-10,Neuquén,Santiago del Estero,15,23,previaje 3
2022-10,Neuquén,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",48,101,previaje 3
2022-10,Neuquén,Tucumán,23,44,previaje 3
2022-10,Río Negro,Buenos Aires,474,840,previaje 3
2022-10,Río Negro,Catamarca,14,24,previaje 3
2022-10,Río Negro,Chaco,8,17,previaje 3
2022-10,Río Negro,Chubut,247,596,previaje 3
2022-10,Río Negro,Ciudad Autónoma de Buenos Aires,750,1264,previaje 3
2022-10,Río Negro,Córdoba,220,409,previaje 3
2022-10,Río Negro,Corrientes,30,45,previaje 3
2022-10,Río Negro,Entre Ríos,43,59,previaje 3
2022-10,Río Negro,Jujuy,53,138,previaje 3
2022-10,Río Negro,La Pampa,8,18,previaje 3
2022-10,Río Negro,La Rioja,15,25,previaje 3
2022-10,Río Negro,Mendoza,137,297,previaje 3
2022-10,Río Negro,Misiones,155,356,previaje 3
2022-10,Río Negro,Neuquén,188,503,previaje 3
2022-10,Río Negro,Río Negro,294,680,previaje 3
2022-10,Río Negro,Salta,166,345,previaje 3
2022-10,Río Negro,San Juan,13,20,previaje 3
2022-10,Río Negro,San Luis,46,69,previaje 3
2022-10,Río Negro,Santa Cruz,72,174,previaje 3
2022-10,Río Negro,Santa Fe,29,43,previaje 3
2022-10,Río Negro,Santiago del Estero,55,80,previaje 3
2022-10,Río Negro,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",29,56,previaje 3
2022-10,Río Negro,Tucumán,34,66,previaje 3
2022-10,Salta,Buenos Aires,329,583,previaje 3
2022-10,Salta,Catamarca,19,44,previaje 3
2022-10,Salta,Chaco,7,8,previaje 3
2022-10,Salta,Chubut,37,63,previaje 3
2022-10,Salta,Ciudad Autónoma de Buenos Aires,724,1303,previaje 3
2022-10,Salta,Córdoba,237,447,previaje 3
2022-10,Salta,Corrientes,8,27,previaje 3
2022-10,Salta,Jujuy,170,364,previaje 3
2022-10,Salta,La Rioja,6,13,previaje 3
2022-10,Salta,Mendoza,109,270,previaje 3
2022-10,Salta,Misiones,89,241,previaje 3
2022-10,Salta,Neuquén,54,92,previaje 3
2022-10,Salta,Río Negro,115,247,previaje 3
2022-10,Salta,Salta,264,556,previaje 3
2022-10,Salta,San Juan,4,8,previaje 3
2022-10,Salta,San Luis,21,22,previaje 3
2022-10,Salta,Santa Cruz,60,105,previaje 3
2022-10,Salta,Santa Fe,24,58,previaje 3
2022-10,Salta,Santiago del Estero,26,59,previaje 3
2022-10,Salta,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",55,92,previaje 3
2022-10,Salta,Tucumán,50,95,previaje 3
2022-10,San Juan,Buenos Aires,235,414,previaje 3
2022-10,San Juan,Catamarca,10,21,previaje 3
2022-10,San Juan,Chubut,74,139,previaje 3
2022-10,San Juan,Ciudad Autónoma de Buenos Aires,585,1113,previaje 3
2022-10,San Juan,Córdoba,152,373,previaje 3
2022-10,San Juan,Entre Ríos,22,29,previaje 3
2022-10,San Juan,Jujuy,5,8,previaje 3
2022-10,San Juan,La Pampa,4,13,previaje 3
2022-10,San Juan,La Rioja,26,49,previaje 3
2022-10,San Juan,Mendoza,59,164,previaje 3
2022-10,San Juan,Misiones,94,160,previaje 3
2022-10,San Juan,Neuquén,26,73,previaje 3
2022-10,San Juan,Río Negro,87,174,previaje 3
2022-10,San Juan,Salta,48,64,previaje 3
2022-10,San Juan,San Juan,51,117,previaje 3
2022-10,San Juan,San Luis,55,119,previaje 3
2022-10,San Juan,Santa Cruz,57,83,previaje 3
2022-10,San Juan,Santa Fe,13,17,previaje 3
2022-10,San Juan,Santiago del Estero,25,44,previaje 3
2022-10,San Juan,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",36,68,previaje 3
2022-10,San Juan,Tucumán,4,8,previaje 3
2022-10,San Luis,Buenos Aires,100,173,previaje 3
2022-10,San Luis,Catamarca,10,17,previaje 3
2022-10,San Luis,Chaco,3,5,previaje 3
2022-10,San Luis,Chubut,81,120,previaje 3
2022-10,San Luis,Ciudad Autónoma de Buenos Aires,265,450,previaje 3
2022-10,San Luis,Córdoba,52,134,previaje 3
2022-10,San Luis,Entre Ríos,12,20,previaje 3
2022-10,San Luis,Jujuy,23,37,previaje 3
2022-10,San Luis,La Rioja,56,65,previaje 3
2022-10,San Luis,Mendoza,31,73,previaje 3
2022-10,San Luis,Misiones,43,81,previaje 3
2022-10,San Luis,Neuquén,14,32,previaje 3
2022-10,San Luis,Río Negro,29,62,previaje 3
2022-10,San Luis,Salta,85,120,previaje 3
2022-10,San Luis,San Juan,8,22,previaje 3
2022-10,San Luis,San Luis,61,127,previaje 3
2022-10,San Luis,Santa Cruz,35,70,previaje 3
2022-10,San Luis,Santa Fe,18,33,previaje 3
2022-10,San Luis,Santiago del Estero,4,6,previaje 3
2022-10,San Luis,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",27,43,previaje 3
2022-10,San Luis,Tucumán,4,8,previaje 3
2022-10,Santa Cruz,Buenos Aires,124,200,previaje 3
2022-10,Santa Cruz,Catamarca,6,18,previaje 3
2022-10,Santa Cruz,Chaco,6,10,previaje 3
2022-10,Santa Cruz,Chubut,41,90,previaje 3
2022-10,Santa Cruz,Ciudad Autónoma de Buenos Aires,288,466,previaje 3
2022-10,Santa Cruz,Córdoba,76,136,previaje 3
2022-10,Santa Cruz,Corrientes,9,19,previaje 3
2022-10,Santa Cruz,Entre Ríos,11,29,previaje 3
2022-10,Santa Cruz,Formosa,8,13,previaje 3
2022-10,Santa Cruz,Jujuy,8,11,previaje 3
2022-10,Santa Cruz,La Rioja,5,14,previaje 3
2022-10,Santa Cruz,Mendoza,26,49,previaje 3
2022-10,Santa Cruz,Misiones,12,21,previaje 3
2022-10,Santa Cruz,Neuquén,6,7,previaje 3
2022-10,Santa Cruz,Río Negro,14,30,previaje 3
2022-10,Santa Cruz,Salta,31,46,previaje 3
2022-10,Santa Cruz,San Juan,5,8,previaje 3
2022-10,Santa Cruz,Santa Cruz,192,382,previaje 3
2022-10,Santa Cruz,Santa Fe,11,20,previaje 3
2022-10,Santa Cruz,Santiago del Estero,11,16,previaje 3
2022-10,Santa Cruz,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",113,184,previaje 3
2022-10,Santa Cruz,Tucumán,5,7,previaje 3
2022-10,Santa Fe,Buenos Aires,687,1506,previaje 3
2022-10,Santa Fe,Catamarca,507,837,previaje 3
2022-10,Santa Fe,Chaco,11,23,previaje 3
2022-10,Santa Fe,Chubut,1643,3014,previaje 3
2022-10,Santa Fe,Ciudad Autónoma de Buenos Aires,1145,2523,previaje 3
2022-10,Santa Fe,Córdoba,1527,3772,previaje 3
2022-10,Santa Fe,Corrientes,111,284,previaje 3
2022-10,Santa Fe,Entre Ríos,320,742,previaje 3
2022-10,Santa Fe,Formosa,8,14,previaje 3
2022-10,Santa Fe,Jujuy,535,1175,previaje 3
2022-10,Santa Fe,La Pampa,33,85,previaje 3
2022-10,Santa Fe,La Rioja,374,668,previaje 3
2022-10,Santa Fe,Mendoza,1369,2810,previaje 3
2022-10,Santa Fe,Misiones,903,2147,previaje 3
2022-10,Santa Fe,Neuquén,512,1209,previaje 3
2022-10,Santa Fe,Río Negro,1713,3551,previaje 3
2022-10,Santa Fe,Salta,1433,2807,previaje 3
2022-10,Santa Fe,San Juan,163,290,previaje 3
2022-10,Santa Fe,San Luis,427,824,previaje 3
2022-10,Santa Fe,Santa Cruz,1459,2769,previaje 3
2022-10,Santa Fe,Santa Fe,242,594,previaje 3
2022-10,Santa Fe,Santiago del Estero,188,372,previaje 3
2022-10,Santa Fe,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1180,2136,previaje 3
2022-10,Santa Fe,Tucumán,296,588,previaje 3
2022-10,Santiago del Estero,Buenos Aires,99,198,previaje 3
2022-10,Santiago del Estero,Catamarca,4,7,previaje 3
2022-10,Santiago del Estero,Chubut,31,43,previaje 3
2022-10,Santiago del Estero,Ciudad Autónoma de Buenos Aires,217,409,previaje 3
2022-10,Santiago del Estero,Córdoba,46,109,previaje 3
2022-10,Santiago del Estero,Corrientes,9,12,previaje 3
2022-10,Santiago del Estero,Jujuy,17,35,previaje 3
2022-10,Santiago del Estero,La Rioja,14,34,previaje 3
2022-10,Santiago del Estero,Mendoza,46,83,previaje 3
2022-10,Santiago del Estero,Misiones,15,26,previaje 3
2022-10,Santiago del Estero,Neuquén,9,18,previaje 3
2022-10,Santiago del Estero,Río Negro,29,54,previaje 3
2022-10,Santiago del Estero,Salta,21,44,previaje 3
2022-10,Santiago del Estero,San Luis,12,25,previaje 3
2022-10,Santiago del Estero,Santa Cruz,34,61,previaje 3
2022-10,Santiago del Estero,Santa Fe,3,4,previaje 3
2022-10,Santiago del Estero,Santiago del Estero,40,140,previaje 3
2022-10,Santiago del Estero,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",44,56,previaje 3
2022-10,Santiago del Estero,Tucumán,23,62,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Buenos Aires,257,383,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Catamarca,7,11,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chaco,9,13,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chubut,47,113,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad Autónoma de Buenos Aires,490,743,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Córdoba,106,159,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Corrientes,15,30,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Entre Ríos,13,20,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Formosa,6,8,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Jujuy,34,57,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mendoza,47,104,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Misiones,36,70,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Neuquén,13,19,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Negro,15,29,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Salta,35,64,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",San Juan,19,26,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",San Luis,8,16,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Cruz,104,234,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Fe,28,43,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santiago del Estero,7,11,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",112,261,previaje 3
2022-10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Tucumán,12,25,previaje 3
2022-10,Tucumán,Buenos Aires,763,1256,previaje 3
2022-10,Tucumán,Catamarca,16,25,previaje 3
2022-10,Tucumán,Chaco,7,11,previaje 3
2022-10,Tucumán,Chubut,64,111,previaje 3
2022-10,Tucumán,Ciudad Autónoma de Buenos Aires,1395,2503,previaje 3
2022-10,Tucumán,Córdoba,407,671,previaje 3
2022-10,Tucumán,Corrientes,4,9,previaje 3
2022-10,Tucumán,Entre Ríos,52,66,previaje 3
2022-10,Tucumán,Jujuy,73,145,previaje 3
2022-10,Tucumán,La Rioja,9,17,previaje 3
2022-10,Tucumán,Mendoza,144,222,previaje 3
2022-10,Tucumán,Misiones,206,402,previaje 3
2022-10,Tucumán,Neuquén,30,45,previaje 3
2022-10,Tucumán,Río Negro,180,354,previaje 3
2022-10,Tucumán,Salta,167,352,previaje 3
2022-10,Tucumán,San Juan,16,20,previaje 3
2022-10,Tucumán,San Luis,54,64,previaje 3
2022-10,Tucumán,Santa Cruz,125,235,previaje 3
2022-10,Tucumán,Santa Fe,40,58,previaje 3
2022-10,Tucumán,Santiago del Estero,82,233,previaje 3
2022-10,Tucumán,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",130,196,previaje 3
2022-10,Tucumán,Tucumán,189,445,previaje 3
2022-11,Buenos Aires,Buenos Aires,9529,23041,previaje 3
2022-11,Buenos Aires,Catamarca,622,1322,previaje 3
2022-11,Buenos Aires,Chaco,47,73,previaje 3
2022-11,Buenos Aires,Chubut,2898,6020,previaje 3
2022-11,Buenos Aires,Ciudad Autónoma de Buenos Aires,1649,3264,previaje 3
2022-11,Buenos Aires,Córdoba,4557,9222,previaje 3
2022-11,Buenos Aires,Corrientes,412,958,previaje 3
2022-11,Buenos Aires,Entre Ríos,2791,6327,previaje 3
2022-11,Buenos Aires,Formosa,34,54,previaje 3
2022-11,Buenos Aires,Jujuy,2037,4506,previaje 3
2022-11,Buenos Aires,La Pampa,63,154,previaje 3
2022-11,Buenos Aires,La Rioja,746,1419,previaje 3
2022-11,Buenos Aires,Mendoza,6333,12479,previaje 3
2022-11,Buenos Aires,Misiones,6516,15222,previaje 3
2022-11,Buenos Aires,Neuquén,2716,5863,previaje 3
2022-11,Buenos Aires,Río Negro,6615,14147,previaje 3
2022-11,Buenos Aires,Salta,5049,10439,previaje 3
2022-11,Buenos Aires,San Juan,662,1217,previaje 3
2022-11,Buenos Aires,San Luis,1524,2926,previaje 3
2022-11,Buenos Aires,Santa Cruz,5478,10654,previaje 3
2022-11,Buenos Aires,Santa Fe,327,814,previaje 3
2022-11,Buenos Aires,Santiago del Estero,507,1086,previaje 3
2022-11,Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4585,8550,previaje 3
2022-11,Buenos Aires,Tucumán,1023,2039,previaje 3
2022-11,Catamarca,Buenos Aires,36,61,previaje 3
2022-11,Catamarca,Catamarca,70,120,previaje 3
2022-11,Catamarca,Chubut,6,10,previaje 3
2022-11,Catamarca,Ciudad Autónoma de Buenos Aires,113,211,previaje 3
2022-11,Catamarca,Córdoba,51,113,previaje 3
2022-11,Catamarca,Entre Ríos,3,8,previaje 3
2022-11,Catamarca,Jujuy,7,16,previaje 3
2022-11,Catamarca,La Rioja,15,25,previaje 3
2022-11,Catamarca,Mendoza,10,15,previaje 3
2022-11,Catamarca,Misiones,16,37,previaje 3
2022-11,Catamarca,Neuquén,3,5,previaje 3
2022-11,Catamarca,Río Negro,10,20,previaje 3
2022-11,Catamarca,Salta,22,48,previaje 3
2022-11,Catamarca,San Juan,3,8,previaje 3
2022-11,Catamarca,San Luis,6,7,previaje 3
2022-11,Catamarca,Santa Cruz,12,23,previaje 3
2022-11,Catamarca,Santa Fe,5,7,previaje 3
2022-11,Catamarca,Santiago del Estero,6,22,previaje 3
2022-11,Catamarca,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",9,15,previaje 3
2022-11,Catamarca,Tucumán,6,9,previaje 3
2022-11,Chaco,Buenos Aires,211,361,previaje 3
2022-11,Chaco,Catamarca,5,11,previaje 3
2022-11,Chaco,Chaco,19,31,previaje 3
2022-11,Chaco,Chubut,44,93,previaje 3
2022-11,Chaco,Ciudad Autónoma de Buenos Aires,332,615,previaje 3
2022-11,Chaco,Córdoba,178,307,previaje 3
2022-11,Chaco,Corrientes,17,35,previaje 3
2022-11,Chaco,Entre Ríos,16,39,previaje 3
2022-11,Chaco,Jujuy,38,57,previaje 3
2022-11,Chaco,La Rioja,9,13,previaje 3
2022-11,Chaco,Mendoza,69,178,previaje 3
2022-11,Chaco,Misiones,91,203,previaje 3
2022-11,Chaco,Neuquén,21,43,previaje 3
2022-11,Chaco,Río Negro,117,220,previaje 3
2022-11,Chaco,Salta,176,290,previaje 3
2022-11,Chaco,San Luis,57,77,previaje 3
2022-11,Chaco,Santa Cruz,71,132,previaje 3
2022-11,Chaco,Santa Fe,10,25,previaje 3
2022-11,Chaco,Santiago del Estero,11,30,previaje 3
2022-11,Chaco,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",59,108,previaje 3
2022-11,Chaco,Tucumán,11,24,previaje 3
2022-11,Chubut,Buenos Aires,308,605,previaje 3
2022-11,Chubut,Catamarca,8,16,previaje 3
2022-11,Chubut,Chaco,5,7,previaje 3
2022-11,Chubut,Chubut,198,457,previaje 3
2022-11,Chubut,Ciudad Autónoma de Buenos Aires,726,1262,previaje 3
2022-11,Chubut,Córdoba,138,248,previaje 3
2022-11,Chubut,Corrientes,5,5,previaje 3
2022-11,Chubut,Entre Ríos,51,102,previaje 3
2022-11,Chubut,Jujuy,28,56,previaje 3
2022-11,Chubut,La Pampa,5,12,previaje 3
2022-11,Chubut,La Rioja,8,13,previaje 3
2022-11,Chubut,Mendoza,70,108,previaje 3
2022-11,Chubut,Misiones,81,167,previaje 3
2022-11,Chubut,Neuquén,63,143,previaje 3
2022-11,Chubut,Río Negro,110,276,previaje 3
2022-11,Chubut,Salta,85,170,previaje 3
2022-11,Chubut,San Juan,6,11,previaje 3
2022-11,Chubut,San Luis,8,15,previaje 3
2022-11,Chubut,Santa Cruz,142,278,previaje 3
2022-11,Chubut,Santa Fe,17,23,previaje 3
2022-11,Chubut,Santiago del Estero,16,31,previaje 3
2022-11,Chubut,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",126,180,previaje 3
2022-11,Chubut,Tucumán,18,28,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Buenos Aires,7381,15926,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Catamarca,448,773,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Chaco,76,110,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Chubut,2056,4193,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,616,1160,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Córdoba,2663,4869,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Corrientes,430,779,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Entre Ríos,1625,2996,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Formosa,53,92,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Jujuy,1666,3506,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,La Pampa,45,86,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,La Rioja,386,757,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Mendoza,4436,8636,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Misiones,4032,9474,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Neuquén,2023,3960,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Río Negro,4692,9431,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Salta,3383,6752,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,San Juan,618,1241,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,San Luis,540,1053,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Santa Cruz,3637,6942,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Santa Fe,330,682,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Santiago del Estero,312,577,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2985,5669,previaje 3
2022-11,Ciudad Autónoma de Buenos Aires,Tucumán,745,1395,previaje 3
2022-11,Córdoba,Buenos Aires,2137,4611,previaje 3
2022-11,Córdoba,Catamarca,258,389,previaje 3
2022-11,Córdoba,Chaco,22,33,previaje 3
2022-11,Córdoba,Chubut,812,1403,previaje 3
2022-11,Córdoba,Ciudad Autónoma de Buenos Aires,3465,6730,previaje 3
2022-11,Córdoba,Córdoba,2670,6816,previaje 3
2022-11,Córdoba,Corrientes,145,313,previaje 3
2022-11,Córdoba,Entre Ríos,272,567,previaje 3
2022-11,Córdoba,Formosa,13,13,previaje 3
2022-11,Córdoba,Jujuy,467,908,previaje 3
2022-11,Córdoba,La Pampa,21,37,previaje 3
2022-11,Córdoba,La Rioja,239,523,previaje 3
2022-11,Córdoba,Mendoza,1473,2757,previaje 3
2022-11,Córdoba,Misiones,1732,3477,previaje 3
2022-11,Córdoba,Neuquén,504,1178,previaje 3
2022-11,Córdoba,Río Negro,2138,4184,previaje 3
2022-11,Córdoba,Salta,1202,2193,previaje 3
2022-11,Córdoba,San Juan,93,179,previaje 3
2022-11,Córdoba,San Luis,326,825,previaje 3
2022-11,Córdoba,Santa Cruz,1626,2968,previaje 3
2022-11,Córdoba,Santa Fe,132,277,previaje 3
2022-11,Córdoba,Santiago del Estero,242,613,previaje 3
2022-11,Córdoba,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1244,2102,previaje 3
2022-11,Córdoba,Tucumán,146,286,previaje 3
2022-11,Corrientes,Buenos Aires,156,305,previaje 3
2022-11,Corrientes,Chaco,13,23,previaje 3
2022-11,Corrientes,Chubut,20,43,previaje 3
2022-11,Corrientes,Ciudad Autónoma de Buenos Aires,429,734,previaje 3
2022-11,Corrientes,Córdoba,125,165,previaje 3
2022-11,Corrientes,Corrientes,77,198,previaje 3
2022-11,Corrientes,Entre Ríos,38,90,previaje 3
2022-11,Corrientes,Jujuy,20,33,previaje 3
2022-11,Corrientes,La Rioja,33,40,previaje 3
2022-11,Corrientes,Mendoza,117,172,previaje 3
2022-11,Corrientes,Misiones,100,187,previaje 3
2022-11,Corrientes,Neuquén,27,69,previaje 3
2022-11,Corrientes,Río Negro,84,167,previaje 3
2022-11,Corrientes,Salta,89,158,previaje 3
2022-11,Corrientes,San Juan,22,27,previaje 3
2022-11,Corrientes,San Luis,4,9,previaje 3
2022-11,Corrientes,Santa Cruz,34,98,previaje 3
2022-11,Corrientes,Santa Fe,6,11,previaje 3
2022-11,Corrientes,Santiago del Estero,3,11,previaje 3
2022-11,Corrientes,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",36,48,previaje 3
